0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Class-1,Class-2,Class-3
6.0,20,42,1.0,18,121055.0,1.0,1.0,0,1,6,0,11,1.0,13,7,25236,2,1,259727.0,0,1.0,57,2,0,0,0
5.0,45,32,1.0,36,225603.0,2.0,1.0,0,13,3,0,1,1.0,6,4,0,1,1,52647.0,0,1.0,50,4,1,1,1
10.0,60,31,,49,155403.0,1.0,1.0,0,9,5,0,2,22.0,4,6,0,3,1,361497.0,0,1.0,35,4,1,1,1
9.0,35,56,1.0,43,190151.0,1.0,4.0,0,4,2,2174,4,1.0,9,1,0,3,4,183169.0,0,2.0,25,6,1,0,1
4.0,50,28,1.0,52,268832.0,2.0,1.0,0,1,4,0,13,1.0,13,1,0,3,3,190391.0,0,1.0,35,4,1,1,1
3.0,25,61,1.0,27,41356.0,5.0,1.0,0,4,4,0,4,1.0,9,3,0,6,4,119563.0,0,1.0,36,2,1,0,1
13.0,40,24,1.0,44,285787.0,5.0,2.0,0,2,4,0,1,1.0,10,4,0,3,1,69640.0,0,1.0,53,10,1,1,1
6.0,30,26,1.0,44,186535.0,6.0,1.0,0,11,3,1424,1,1.0,14,4,0,1,2,180886.0,0,2.0,40,4,1,1,1
,30,19,1.0,46,137490.0,,1.0,0,2,2,0,4,1.0,10,4,0,3,3,171583.0,0,1.0,47,7,1,1,1
3.0,40,21,1.0,25,55614.0,1.0,5.0,0,2,2,0,4,7.0,10,4,0,3,1,255685.0,0,1.0,28,2,0,1,1
3.0,20,18,1.0,33,101299.0,1.0,1.0,0,2,2,0,4,1.0,10,10,0,3,3,205218.0,0,1.0,19,11,1,0,1
4.0,19,21,1.0,30,370990.0,1.0,1.0,0,4,5,0,2,1.0,9,6,0,3,3,113106.0,0,1.0,45,3,1,0,1
2.0,50,44,1.0,62,70754.0,3.0,1.0,0,1,3,0,2,1.0,13,6,0,1,3,69333.0,0,1.0,45,4,1,1,0
4.0,40,56,18.0,54,168873.0,1.0,1.0,0,2,6,0,4,1.0,10,11,0,2,1,187355.0,0,,29,13,1,0,1
13.0,72,45,1.0,31,139051.0,4.0,2.0,0,6,3,0,4,1.0,12,4,15024,1,1,169711.0,0,3.0,21,2,1,1,0
,40,19,1.0,46,188146.0,,5.0,0,4,6,0,1,1.0,9,4,0,3,1,425447.0,0,1.0,52,1,0,0,1
4.0,40,22,11.0,63,28865.0,1.0,5.0,0,4,2,0,4,1.0,9,2,2597,3,3,240817.0,0,2.0,18,2,1,0,1
11.0,40,58,1.0,29,179533.0,1.0,1.0,0,4,2,0,4,5.0,9,3,0,3,3,204021.0,0,1.0,35,4,1,1,1
9.0,40,29,1.0,61,330087.0,1.0,1.0,0,7,2,0,2,1.0,11,7,0,3,2,129856.0,0,1.0,35,2,1,0,1
8.0,42,22,1.0,31,59496.0,1.0,1.0,0,3,5,0,1,1.0,7,4,0,1,3,268707.0,0,2.0,35,3,1,1,1
6.0,40,41,1.0,27,151053.0,1.0,1.0,0,1,3,0,5,1.0,13,13,0,1,3,320744.0,0,2.0,47,4,1,1,0
5.0,40,31,1.0,38,190729.0,1.0,1.0,0,2,4,0,14,1.0,10,3,0,3,2,118941.0,0,5.0,27,4,1,0,0
2.0,50,30,1.0,20,68748.0,1.0,1.0,0,10,3,0,11,1.0,8,2,0,1,3,142675.0,0,4.0,22,7,1,1,1
1.0,40,23,1.0,43,232618.0,1.0,1.0,0,1,2,0,4,1.0,13,9,0,3,3,249087.0,0,1.0,71,2,1,0,1
4.0,45,29,1.0,30,52630.0,1.0,,0,1,3,0,1,1.0,13,3,0,1,1,57889.0,0,4.0,48,1,1,1,0
2.0,40,25,1.0,33,93225.0,1.0,1.0,0,1,4,7298,2,21.0,13,14,0,3,3,308144.0,0,5.0,67,2,1,1,1
2.0,40,44,1.0,26,150324.0,1.0,1.0,0,4,3,0,7,1.0,9,13,0,1,3,263871.0,0,4.0,47,4,1,1,1
3.0,40,21,1.0,23,202721.0,1.0,1.0,0,2,2,0,7,1.0,10,2,0,3,3,143184.0,0,3.0,41,1,1,0,1
1.0,40,54,1.0,65,133050.0,1.0,1.0,0,2,4,9386,2,1.0,10,11,0,3,2,279129.0,0,1.0,31,4,1,1,1
6.0,40,52,1.0,48,185647.0,1.0,1.0,0,2,4,0,4,1.0,10,4,0,2,3,326156.0,0,6.0,25,4,1,1,0
3.0,35,43,1.0,20,176452.0,1.0,1.0,0,1,4,0,1,1.0,13,9,0,2,2,101950.0,0,5.0,42,2,1,0,1
9.0,40,23,1.0,39,232713.0,1.0,1.0,0,4,4,0,2,1.0,9,4,0,4,1,340543.0,0,1.0,30,13,1,0,1
4.0,40,32,1.0,39,171128.0,1.0,1.0,0,5,3,0,6,,15,2,4508,1,1,201988.0,0,1.0,53,3,1,1,1
4.0,25,25,1.0,26,316471.0,1.0,1.0,0,2,3,0,4,37.0,10,4,0,1,1,209428.0,0,1.0,27,11,1,1,1
4.0,50,51,1.0,54,426017.0,1.0,5.0,0,6,3,0,2,1.0,12,4,0,1,3,124963.0,0,1.0,63,11,1,1,1
4.0,30,20,1.0,28,201196.0,1.0,4.0,0,4,2,0,4,1.0,9,1,0,3,3,253612.0,0,1.0,32,4,1,0,1
2.0,40,26,1.0,47,130620.0,1.0,1.0,0,3,4,0,13,1.0,7,2,0,4,1,182390.0,1902,1.0,25,14,0,1,1
4.0,50,38,1.0,26,200445.0,1.0,1.0,0,1,3,0,2,1.0,13,4,0,1,3,278557.0,0,1.0,35,13,1,1,0
4.0,45,44,1.0,29,27408.0,1.0,1.0,0,2,3,0,2,1.0,10,1,0,1,1,358199.0,0,,21,11,1,1,0
5.0,40,42,1.0,25,217404.0,1.0,1.0,0,2,2,0,4,1.0,10,4,0,2,3,183096.0,0,1.0,22,13,1,0,1
6.0,40,47,1.0,67,371103.0,1.0,1.0,0,1,3,0,1,1.0,13,14,0,1,1,156926.0,0,1.0,40,2,1,1,0
11.0,40,43,1.0,30,318644.0,1.0,1.0,0,13,3,0,1,36.0,6,1,0,1,3,557349.0,0,1.0,55,1,1,1,1
1.0,40,47,1.0,41,219117.0,1.0,1.0,0,1,3,0,1,1.0,13,4,15024,1,1,149700.0,0,1.0,55,2,1,1,0
8.0,50,32,1.0,45,187770.0,1.0,1.0,0,2,3,0,1,1.0,10,9,0,1,1,231263.0,0,4.0,17,2,1,1,1
3.0,15,25,1.0,37,138692.0,6.0,1.0,0,2,1,4650,2,1.0,10,10,0,1,4,194954.0,0,1.0,35,1,1,0,1
2.0,40,27,1.0,27,32899.0,1.0,1.0,0,4,3,0,7,1.0,9,4,0,1,1,81540.0,0,1.0,47,2,1,1,0
11.0,45,50,1.0,50,201743.0,1.0,1.0,0,4,4,0,2,1.0,9,4,0,6,2,243322.0,1848,,22,2,1,1,1
4.0,25,58,1.0,21,426589.0,2.0,1.0,0,6,3,0,2,1.0,12,2,0,1,3,359972.0,0,1.0,31,4,1,1,0
6.0,24,59,1.0,17,529104.0,5.0,1.0,0,2,1,0,2,5.0,10,13,0,1,1,205718.0,0,1.0,35,4,1,0,1
5.0,60,36,1.0,34,121488.0,1.0,1.0,0,2,3,0,3,1.0,10,2,0,1,1,35429.0,0,1.0,36,7,1,1,1
2.0,20,36,1.0,56,172186.0,2.0,1.0,0,4,2,0,4,1.0,9,9,0,2,2,110861.0,0,1.0,18,5,1,1,1
9.0,20,22,1.0,51,200928.0,1.0,1.0,0,2,2,0,13,1.0,10,12,0,3,3,163911.0,0,1.0,30,1,1,0,1
13.0,60,27,1.0,21,201981.0,5.0,1.0,0,2,3,0,1,1.0,10,4,0,1,2,52156.0,0,2.0,38,1,1,1,1
2.0,40,34,1.0,52,164519.0,1.0,1.0,0,4,2,0,4,1.0,9,4,0,3,1,179877.0,0,4.0,34,15,1,1,1
9.0,40,28,1.0,46,214541.0,1.0,6.0,0,2,6,0,2,1.0,10,2,0,3,1,186239.0,0,1.0,37,3,0,0,1
5.0,70,30,1.0,36,180342.0,1.0,,0,1,4,0,9,1.0,13,4,0,3,5,162572.0,0,1.0,50,4,1,1,0
3.0,40,43,1.0,50,506858.0,5.0,2.0,0,2,3,0,2,1.0,10,4,0,1,6,175526.0,0,1.0,44,4,1,1,1
3.0,40,48,1.0,64,155106.0,5.0,1.0,0,4,3,0,4,1.0,9,4,0,1,2,225594.0,0,,36,4,0,1,1
2.0,40,46,25.0,52,223792.0,1.0,1.0,0,7,6,0,2,1.0,11,11,0,6,3,216414.0,0,3.0,21,7,1,1,1
5.0,40,39,1.0,52,259089.0,5.0,1.0,0,4,2,7688,6,1.0,9,4,0,3,1,67187.0,0,1.0,31,2,0,0,1
2.0,46,27,1.0,39,211349.0,1.0,5.0,0,2,3,0,4,1.0,10,9,0,1,1,35204.0,0,6.0,23,9,1,1,1
4.0,50,33,1.0,21,260082.0,5.0,2.0,0,1,3,0,11,1.0,13,2,0,1,3,187203.0,0,1.0,56,1,1,1,1
11.0,80,35,1.0,27,372682.0,1.0,1.0,0,4,3,0,6,1.0,9,4,15024,1,3,186183.0,1977,1.0,38,4,1,1,0
11.0,70,45,1.0,21,145964.0,1.0,1.0,0,2,3,0,8,1.0,10,2,0,1,1,79646.0,0,1.0,21,4,1,1,1
5.0,50,39,1.0,37,222851.0,1.0,6.0,0,2,3,0,1,1.0,10,4,0,1,1,61518.0,0,2.0,40,4,1,1,0
,20,23,1.0,38,212433.0,,,0,2,2,0,4,12.0,10,1,0,3,3,243190.0,0,5.0,49,4,0,1,1
10.0,48,49,1.0,44,303867.0,1.0,3.0,0,5,5,0,15,1.0,15,2,0,3,1,250821.0,0,1.0,32,1,1,1,1
8.0,60,52,1.0,31,214242.0,1.0,6.0,0,4,3,0,4,1.0,9,1,0,1,3,208302.0,0,1.0,52,7,1,1,1
5.0,43,54,1.0,37,108464.0,1.0,1.0,1977,14,3,0,6,1.0,16,1,0,1,1,511668.0,0,1.0,34,13,1,1,0
4.0,35,54,1.0,28,280169.0,1.0,1.0,0,1,3,0,4,1.0,13,2,0,1,3,212960.0,0,5.0,53,7,1,1,0
2.0,50,45,1.0,28,268295.0,1.0,2.0,0,2,4,0,1,1.0,10,1,0,3,1,358259.0,0,3.0,52,1,1,1,1
3.0,37,25,1.0,20,331960.0,1.0,1.0,0,1,4,0,7,1.0,13,4,0,3,3,243786.0,0,,38,2,1,0,1
4.0,30,24,1.0,22,354784.0,1.0,1.0,0,4,4,0,4,1.0,9,2,0,2,1,166827.0,0,1.0,19,4,1,0,1
2.0,35,42,1.0,35,167062.0,1.0,1.0,0,7,4,0,3,1.0,11,1,0,2,3,198316.0,0,4.0,21,1,1,1,1
9.0,25,55,1.0,55,154589.0,1.0,1.0,0,2,3,0,4,1.0,10,4,0,1,3,217802.0,0,1.0,54,14,0,1,1
4.0,60,35,1.0,61,236272.0,1.0,1.0,0,2,3,0,1,1.0,10,4,0,1,3,351772.0,0,1.0,18,4,1,1,0
4.0,40,49,1.0,59,338105.0,1.0,1.0,0,1,3,0,4,1.0,13,1,0,1,1,204629.0,0,1.0,38,7,1,1,0
5.0,40,48,1.0,38,191137.0,1.0,,0,1,3,0,4,1.0,13,1,0,1,1,186299.0,0,1.0,61,4,1,1,0
4.0,55,40,21.0,44,96483.0,1.0,6.0,0,1,4,0,4,1.0,13,2,0,3,3,237601.0,0,1.0,38,12,0,0,0
9.0,18,33,1.0,23,309778.0,5.0,1.0,0,2,6,0,3,1.0,10,7,0,3,2,190027.0,0,1.0,53,8,0,0,1
2.0,40,62,1.0,32,316043.0,2.0,1.0,1740,4,3,0,5,1.0,9,1,0,1,1,197353.0,0,1.0,19,4,1,1,1
13.0,46,32,1.0,27,398019.0,1.0,1.0,0,2,3,0,4,25.0,10,2,0,1,3,235124.0,0,1.0,23,2,1,1,1
9.0,40,24,1.0,35,79874.0,1.0,1.0,0,2,4,0,1,1.0,10,2,0,3,2,339602.0,0,1.0,42,12,1,0,1
4.0,46,44,1.0,54,224229.0,1.0,1.0,1408,2,6,0,7,1.0,10,2,0,2,6,225263.0,0,5.0,41,1,1,0,1
,30,18,1.0,43,156890.0,,1.0,0,4,2,0,4,1.0,9,1,0,3,3,211459.0,0,2.0,35,1,1,1,1
9.0,40,43,1.0,38,143857.0,1.0,1.0,0,2,6,0,7,1.0,10,4,0,3,1,102114.0,0,1.0,44,4,0,0,1
7.0,24,33,1.0,31,343242.0,1.0,1.0,0,2,2,0,2,1.0,10,5,0,3,3,441949.0,0,1.0,51,1,1,1,1
5.0,35,60,,28,162943.0,1.0,1.0,0,1,3,0,4,1.0,13,2,0,1,3,232618.0,0,1.0,20,2,1,1,0
5.0,40,39,1.0,25,315984.0,6.0,1.0,0,1,3,0,2,1.0,13,1,0,1,6,318918.0,0,,19,4,1,1,1
7.0,40,27,1.0,46,211527.0,1.0,1.0,0,4,3,0,13,1.0,9,4,0,1,6,132963.0,0,1.0,43,7,0,1,1
5.0,70,62,1.0,26,81132.0,2.0,,0,2,3,0,4,1.0,10,4,0,1,1,173631.0,0,1.0,58,1,1,1,1
11.0,50,46,1.0,49,143833.0,2.0,1.0,0,4,3,0,2,1.0,9,1,0,1,2,31267.0,0,,43,1,1,1,1
3.0,30,20,1.0,35,266565.0,1.0,1.0,0,2,4,0,4,1.0,10,4,0,3,1,169188.0,0,1.0,34,2,1,0,1
2.0,40,36,1.0,48,253529.0,1.0,1.0,0,4,3,0,4,1.0,9,4,0,1,2,172706.0,0,1.0,30,4,1,1,1
9.0,40,65,1.0,44,129573.0,1.0,1.0,0,4,4,0,4,1.0,9,2,0,2,1,200408.0,0,4.0,50,11,1,0,1
3.0,37,59,1.0,37,175382.0,1.0,4.0,0,4,4,0,2,1.0,9,4,0,4,1,249814.0,0,1.0,41,1,1,0,1
8.0,20,61,1.0,43,219863.0,1.0,1.0,0,8,3,0,1,38.0,5,2,0,1,3,355645.0,0,1.0,43,4,0,1,1
2.0,40,42,1.0,31,204172.0,1.0,,0,9,6,0,13,1.0,4,2,0,5,1,219288.0,0,1.0,35,1,1,1,1
11.0,40,54,1.0,36,184018.0,3.0,1.0,0,2,3,0,15,1.0,10,2,0,1,5,172175.0,0,1.0,36,4,1,1,0
5.0,40,57,1.0,23,115025.0,6.0,1.0,0,4,3,0,4,1.0,9,4,0,1,3,254949.0,0,,34,4,1,1,0
9.0,40,33,1.0,24,565769.0,5.0,2.0,1138,4,2,0,4,1.0,9,11,0,2,1,262042.0,0,1.0,37,9,1,0,1
5.0,55,51,1.0,24,137421.0,1.0,5.0,0,6,6,0,2,6.0,12,4,0,2,2,183611.0,0,1.0,42,2,1,1,1
2.0,60,58,1.0,20,214935.0,2.0,1.0,0,4,3,7688,2,1.0,9,7,0,1,1,35723.0,0,1.0,66,4,1,1,1
6.0,40,29,1.0,42,202220.0,1.0,1.0,0,2,3,0,1,1.0,10,6,0,1,1,94892.0,0,1.0,70,4,1,1,1
5.0,40,32,1.0,27,182274.0,1.0,1.0,0,4,3,0,6,1.0,9,2,0,1,1,129020.0,0,1.0,59,9,1,1,1
5.0,40,24,1.0,27,357437.0,1.0,1.0,0,4,2,0,11,11.0,9,4,0,3,1,154835.0,0,1.0,20,1,0,0,1
11.0,40,20,1.0,30,218957.0,6.0,4.0,0,4,2,0,4,1.0,9,3,0,3,1,200819.0,0,6.0,51,1,1,1,1
4.0,30,40,1.0,43,162302.0,1.0,1.0,0,4,6,0,4,1.0,9,4,0,2,1,213019.0,1980,1.0,90,4,1,0,1
,30,64,1.0,27,31195.0,,1.0,0,3,3,0,9,1.0,7,15,0,1,1,49194.0,0,1.0,39,7,1,1,1
2.0,60,40,14.0,34,124137.0,2.0,1.0,0,2,3,0,1,1.0,10,4,0,1,1,209833.0,0,1.0,37,1,1,1,1
8.0,40,18,1.0,78,63338.0,1.0,1.0,0,4,5,0,2,1.0,9,6,0,3,1,391585.0,0,1.0,31,3,1,0,1
8.0,40,46,1.0,21,235646.0,1.0,1.0,0,2,4,0,4,1.0,10,1,0,2,3,114328.0,0,,39,4,1,1,1
5.0,50,48,1.0,35,94064.0,1.0,1.0,0,5,3,0,4,1.0,15,4,99999,1,2,107231.0,0,1.0,37,14,1,1,0
1.0,40,27,1.0,35,103628.0,1.0,1.0,0,11,4,0,2,,14,1,0,3,1,142712.0,0,1.0,39,4,1,1,1
3.0,42,58,1.0,53,134444.0,1.0,1.0,0,2,6,0,4,24.0,10,2,0,2,2,180980.0,0,1.0,68,4,1,0,1
4.0,44,38,8.0,37,427055.0,1.0,1.0,0,4,3,0,4,1.0,9,14,0,1,1,114079.0,0,3.0,23,4,1,1,1
2.0,18,55,1.0,57,207202.0,2.0,2.0,0,13,3,0,13,1.0,6,1,0,1,1,179715.0,0,6.0,34,1,1,1,1
11.0,40,32,1.0,27,32855.0,1.0,1.0,0,4,3,0,1,1.0,9,4,0,1,2,50753.0,0,1.0,30,4,1,1,1
2.0,40,63,1.0,36,188291.0,2.0,1.0,0,9,3,0,9,1.0,4,1,0,1,2,33487.0,0,1.0,31,1,1,1,1
,6,61,1.0,26,190525.0,,1.0,0,4,3,0,4,1.0,9,1,0,1,1,190997.0,0,1.0,32,9,1,1,1
11.0,50,35,1.0,41,196827.0,1.0,1.0,0,4,3,0,2,1.0,9,2,0,1,1,89508.0,0,5.0,37,1,1,1,0
5.0,60,49,21.0,36,253784.0,3.0,1.0,0,2,3,0,2,,10,1,0,1,1,119539.0,0,1.0,36,4,1,1,0
2.0,40,40,1.0,50,213321.0,1.0,4.0,0,4,4,0,2,9.0,9,11,0,2,3,306225.0,0,2.0,21,5,0,0,1
4.0,40,30,1.0,21,264503.0,1.0,1.0,0,1,2,0,2,1.0,13,4,0,3,1,143526.0,0,1.0,44,1,1,1,1
11.0,40,44,1.0,52,59469.0,1.0,1.0,0,4,3,0,13,1.0,9,1,0,1,1,245317.0,0,6.0,36,2,1,1,1
3.0,38,30,1.0,18,156266.0,1.0,1.0,0,4,6,0,2,1.0,9,1,0,6,3,189439.0,0,1.0,27,4,0,0,1
6.0,40,46,1.0,29,211596.0,5.0,,1408,1,4,0,4,1.0,13,5,0,2,2,202560.0,0,,31,8,1,0,1
9.0,40,37,1.0,41,304871.0,1.0,1.0,0,15,5,0,15,21.0,3,7,0,3,2,187346.0,0,1.0,21,4,1,0,1
2.0,50,40,5.0,38,51939.0,1.0,4.0,0,2,3,0,3,1.0,10,4,7298,1,3,254478.0,0,6.0,18,3,1,1,0
2.0,40,35,1.0,62,155983.0,2.0,1.0,0,4,3,0,4,1.0,9,4,0,1,3,278632.0,0,1.0,28,6,1,1,1
2.0,55,45,1.0,67,159869.0,1.0,6.0,0,1,3,0,2,1.0,13,2,7298,1,3,192776.0,0,1.0,49,7,1,1,0
4.0,32,31,1.0,26,358975.0,1.0,1.0,0,4,4,0,10,1.0,9,2,0,2,1,217803.0,0,1.0,19,2,1,0,1
13.0,40,26,1.0,43,52738.0,5.0,,0,1,2,0,2,1.0,13,4,0,3,3,206721.0,0,,19,2,1,1,1
7.0,40,27,1.0,37,238092.0,1.0,1.0,0,2,2,0,4,1.0,10,15,0,3,1,581128.0,0,1.0,47,4,0,1,1
9.0,40,46,1.0,52,117583.0,1.0,1.0,0,15,1,0,4,17.0,3,2,0,1,3,191389.0,0,1.0,19,1,1,0,1
5.0,30,34,1.0,41,117503.0,1.0,1.0,0,4,6,0,2,1.0,9,9,0,4,3,114973.0,0,1.0,65,8,1,0,1
10.0,35,25,1.0,37,377692.0,1.0,1.0,0,13,4,0,1,29.0,6,11,0,3,2,203833.0,0,1.0,42,4,0,1,1
10.0,40,35,1.0,31,98101.0,4.0,5.0,0,8,3,0,1,1.0,5,6,0,1,3,76845.0,0,1.0,37,16,0,1,1
13.0,35,35,1.0,27,164571.0,5.0,2.0,0,4,3,0,9,1.0,9,2,7298,1,1,300681.0,0,1.0,26,2,0,1,0
,40,22,27.0,31,186202.0,,1.0,0,2,2,0,4,1.0,10,2,0,3,1,201179.0,0,1.0,45,1,1,1,1
2.0,40,38,1.0,33,222450.0,1.0,4.0,0,4,3,0,2,1.0,9,4,0,1,1,283293.0,0,3.0,38,1,0,1,1
5.0,40,49,1.0,37,224559.0,1.0,1.0,0,2,3,0,4,1.0,10,4,7298,1,2,195612.0,0,1.0,24,2,1,1,0
5.0,40,36,1.0,20,220066.0,1.0,1.0,0,2,3,0,7,1.0,10,2,0,1,3,109204.0,0,1.0,52,2,1,1,1
9.0,40,26,1.0,25,202729.0,5.0,1.0,0,7,6,0,4,1.0,11,4,0,3,1,120238.0,0,1.0,34,11,1,1,1
9.0,40,20,1.0,23,192849.0,1.0,2.0,0,2,2,0,4,,10,2,0,3,2,153583.0,0,4.0,54,6,1,0,1
,40,19,1.0,27,223671.0,,1.0,1602,2,2,0,2,1.0,10,2,0,3,3,278220.0,0,6.0,36,4,1,0,1
5.0,50,41,1.0,25,122489.0,4.0,1.0,0,1,1,0,4,1.0,13,4,0,1,3,46366.0,0,1.0,26,14,0,0,0
2.0,36,38,1.0,63,81232.0,1.0,4.0,0,9,3,0,2,21.0,4,13,0,1,3,239397.0,0,1.0,43,4,1,1,1
10.0,45,29,1.0,52,138192.0,2.0,1.0,0,4,4,0,1,1.0,9,7,0,3,1,32280.0,0,1.0,32,4,1,1,1
9.0,30,28,1.0,28,186824.0,1.0,1.0,0,1,2,0,9,1.0,13,1,0,3,1,69847.0,0,1.0,47,4,0,0,1
6.0,40,45,1.0,45,374524.0,3.0,1.0,0,1,3,0,4,1.0,13,1,15024,1,1,270535.0,0,,45,14,1,1,0
8.0,40,21,1.0,44,348728.0,1.0,5.0,0,2,2,0,4,1.0,10,2,0,3,3,301199.0,0,1.0,61,1,1,0,1
2.0,35,33,1.0,28,213341.0,1.0,2.0,0,13,4,0,1,3.0,6,4,0,2,1,181091.0,0,1.0,27,4,1,1,1
,20,22,1.0,31,167187.0,,1.0,0,2,2,0,10,1.0,10,2,0,3,3,99543.0,0,1.0,33,6,1,1,1
7.0,35,20,1.0,24,277488.0,1.0,4.0,0,2,2,0,1,1.0,10,4,0,3,3,342599.0,0,1.0,58,4,1,1,1
1.0,40,25,1.0,50,196491.0,1.0,1.0,0,3,3,0,4,1.0,7,1,0,1,1,181598.0,0,1.0,64,1,1,1,1
3.0,22,17,1.0,23,254303.0,1.0,1.0,0,3,5,0,4,1.0,7,2,0,3,3,160029.0,0,1.0,63,11,1,0,1
6.0,40,32,1.0,45,230248.0,1.0,1.0,0,1,4,0,4,1.0,13,4,0,3,4,158242.0,0,1.0,24,4,1,0,1
5.0,40,31,1.0,18,201204.0,1.0,5.0,0,2,3,0,1,1.0,10,1,0,1,1,144064.0,0,1.0,17,2,1,1,1
9.0,45,42,1.0,42,473206.0,1.0,1.0,0,1,6,0,4,1.0,13,8,9562,2,1,126701.0,0,1.0,52,4,1,1,0
9.0,37,22,1.0,58,172333.0,1.0,4.0,0,6,5,0,4,1.0,12,7,0,3,1,201615.0,0,1.0,20,4,1,0,1
3.0,40,58,1.0,57,255279.0,1.0,1.0,0,3,4,0,4,1.0,7,1,0,5,2,193568.0,0,1.0,63,4,1,0,1
2.0,40,36,1.0,52,133136.0,1.0,1.0,1590,4,4,0,3,1.0,9,2,0,3,3,176249.0,0,1.0,46,4,1,1,1
9.0,35,56,1.0,28,169604.0,1.0,4.0,0,4,3,0,4,,9,13,0,1,1,203580.0,0,,46,3,1,1,1
6.0,50,36,1.0,26,197651.0,1.0,1.0,0,4,6,0,14,1.0,9,1,0,2,1,261012.0,0,1.0,42,2,0,0,1
7.0,40,59,40.0,21,80511.0,1.0,3.0,0,13,3,0,4,1.0,6,5,0,1,1,64102.0,0,1.0,51,2,1,1,1
7.0,40,19,1.0,32,188243.0,1.0,1.0,0,4,2,0,4,1.0,9,1,0,3,3,405526.0,0,1.0,24,3,1,1,1
3.0,40,43,,34,199763.0,1.0,1.0,0,2,4,0,4,1.0,10,6,0,3,2,163831.0,0,1.0,49,4,1,1,1
2.0,40,33,1.0,57,162958.0,1.0,1.0,0,2,3,0,4,1.0,10,1,0,1,2,51185.0,0,1.0,42,4,1,1,1
2.0,40,41,1.0,34,165309.0,5.0,1.0,0,7,6,0,4,1.0,11,9,0,4,3,225978.0,0,1.0,30,2,0,1,1
5.0,55,66,1.0,59,183735.0,1.0,1.0,0,1,3,0,4,,13,2,99999,1,1,115498.0,0,1.0,38,11,1,1,0
5.0,40,40,1.0,52,34568.0,5.0,1.0,0,7,6,0,15,1.0,11,4,0,3,3,108765.0,0,2.0,30,1,0,0,1
6.0,45,25,1.0,40,197156.0,1.0,3.0,0,1,4,0,2,1.0,13,2,0,3,1,257910.0,0,1.0,55,4,1,1,1
6.0,45,40,1.0,56,265097.0,1.0,1.0,0,11,4,0,2,1.0,14,4,0,3,1,222011.0,0,1.0,37,1,1,0,0
5.0,40,38,1.0,20,253583.0,1.0,5.0,0,4,4,0,2,1.0,9,4,0,3,3,102478.0,0,2.0,27,4,1,0,1
3.0,40,40,13.0,20,292472.0,1.0,,0,4,5,0,1,1.0,9,1,0,3,1,215479.0,0,1.0,84,2,0,1,1
9.0,20,27,1.0,26,35314.0,1.0,2.0,0,2,6,0,4,1.0,10,6,0,4,2,80165.0,0,,40,4,1,0,1
6.0,40,30,1.0,21,289886.0,1.0,2.0,0,1,1,0,4,1.0,13,2,0,1,2,252752.0,0,1.0,36,2,1,0,1
6.0,40,24,1.0,55,111567.0,1.0,1.0,0,1,5,0,4,16.0,13,3,0,1,1,86745.0,0,,59,4,0,0,1
9.0,40,32,1.0,45,55849.0,1.0,1.0,0,2,4,0,6,1.0,10,4,0,3,2,211028.0,0,1.0,81,4,1,0,1
1.0,40,32,1.0,27,159938.0,1.0,1.0,0,1,4,0,1,16.0,13,4,0,3,2,74883.0,0,4.0,41,13,0,0,1
1.0,18,23,1.0,26,180362.0,1.0,1.0,0,1,4,0,6,1.0,13,2,0,3,5,142766.0,0,1.0,56,4,1,1,1
6.0,30,22,1.0,68,249214.0,1.0,1.0,0,2,6,0,3,1.0,10,2,0,3,1,227603.0,0,1.0,27,1,1,0,1
10.0,35,44,1.0,20,39089.0,1.0,1.0,0,13,6,0,6,1.0,6,7,0,3,2,98466.0,0,1.0,35,1,1,1,1
3.0,25,21,1.0,26,125527.0,5.0,1.0,0,3,2,0,2,1.0,7,4,0,3,1,211385.0,0,,57,2,0,1,1
10.0,56,45,1.0,30,235853.0,2.0,1.0,1740,4,3,0,3,1.0,9,4,0,1,1,39986.0,0,1.0,23,6,1,1,1
10.0,32,37,,24,95855.0,1.0,1.0,0,15,4,0,4,32.0,3,1,0,4,1,327323.0,0,1.0,30,1,1,1,1
7.0,40,41,1.0,26,209057.0,1.0,1.0,0,3,5,914,2,1.0,7,1,0,3,5,155657.0,0,1.0,41,2,0,0,1
4.0,50,37,1.0,35,40388.0,1.0,1.0,0,1,3,0,1,1.0,13,1,0,1,1,32528.0,0,1.0,33,3,1,1,1
7.0,25,24,1.0,59,45366.0,1.0,1.0,0,4,2,0,4,1.0,9,1,0,3,2,315303.0,0,1.0,26,1,0,1,1
9.0,77,32,1.0,54,331651.0,1.0,3.0,0,4,3,0,11,1.0,9,3,0,1,1,243243.0,0,1.0,44,1,1,1,1
3.0,40,53,1.0,33,108836.0,1.0,1.0,0,9,2,0,4,1.0,4,4,0,3,1,174655.0,0,1.0,46,2,1,1,1
13.0,45,29,1.0,39,184682.0,1.0,5.0,0,2,3,0,14,1.0,10,2,0,1,2,205499.0,0,,24,9,1,1,1
11.0,38,27,1.0,26,234108.0,6.0,1.0,0,4,4,0,11,1.0,9,4,0,3,1,23740.0,0,6.0,43,10,0,1,0
5.0,40,45,1.0,27,249609.0,1.0,1.0,0,1,1,2885,1,1.0,13,2,0,1,1,306889.0,0,1.0,19,2,1,0,0
